Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
96,"C Sheng, W Zhou, QL Han, W Ma, X Zhu…","Network traffic fingerprinting for IIoT device identification: A survey",2025,"IEEE Transactions …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10891242/","https://scholar.google.com/scholar?cites=6597655735134401036&as_sdt=2005&sciodt=2007&hl=en",150,"2026-09-22 08:28:53","","","",,,,,,96,96.00,16,6,1,"… Despite its success in identifying IIoT devices, device identification based on network traffic fingerprinting … See https://www.ieee.org/publications/rights/index.html for more information. …","","https://scholar.google.com/scholar?q=related:DDIBa--Uj1sJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
69,"J Priesnitz, R Huesmann, C Rathgeb, N Buchmann…","Mobile contactless fingerprint recognition: implementation, performance and usability aspects",2022,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/22/3/792","https://scholar.google.com/scholar?cites=18374207463390393850&as_sdt=2005&sciodt=2007&hl=en",151,"2026-09-22 08:28:53","HTML","","",,,,,,69,17.25,14,5,4,"… of the finger-ID, eg, index, middle, ring, or little finger. Assuming that … the fingerprint images with the corresponding finger-ID. … A conglomerate technique for finger print recognition using …","https://www.mdpi.com/1424-8220/22/3/792","https://scholar.google.com/scholar?q=related:-jW3VFZM_v4J:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
79,"J Zhang, F Ardizzon, M Piana, G Shen…","Physical layer-based device fingerprinting for wireless security: From theory to practice",2025,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11003929/","https://scholar.google.com/scholar?cites=6995047676842146243&as_sdt=2005&sciodt=2007&hl=en",152,"2026-09-22 08:28:53","","","",,,,,,79,79.00,16,5,1,"… fingerprinting, which is related to not only communication networks-based fingerprints but … We need to first detect whether the DUT is legitimate or rogue, then further classify the index …","https://arxiv.org/pdf/2506.09807","https://scholar.google.com/scholar?q=related:w_kY_cxmE2EJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
116,"X Chen, Y Zhang, G Cai, J Zhuo, K Lai, L Ye","All-dielectric metasurfaces with high Q-factor Fano resonances enabling multi-scenario sensing",2022,"Nanophotonics","degruyterbrill.com","https://www.degruyterbrill.com/document/doi/10.1515/nanoph-2022-0394/html","https://scholar.google.com/scholar?cites=7025844052471189998&as_sdt=2005&sciodt=2007&hl=en",153,"2026-09-22 08:28:53","HTML","10.1515/nanoph-2022-0394","",,,,,,116,29.00,19,6,4,"… of the refractive index of the surrounding … index and chemical information sensing for trace-amount biomolecules, which inspires the development of new high-sensitivity refractive index …","https://www.degruyterbrill.com/document/doi/10.1515/nanoph-2022-0394/html","https://scholar.google.com/scholar?q=related:7hHW8vDPgGEJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
61,"L Yang, N Wu, B Li, W Yuan…","Indoor localization based on factor graphs: A unified framework",2022,"IEEE Internet of Things …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9923924/","https://scholar.google.com/scholar?cites=4391958916069774031&as_sdt=2005&sciodt=2007&hl=en",154,"2026-09-22 08:28:53","","","",,,,,,61,15.25,12,5,4,"… and fingerprint-based localization relying on crowdsourcing. The data-driven fingerprinting are … denotes the index set of the adjacent observations of oi. A factor graph is a bipartite graph …","https://eprints.soton.ac.uk/474381/1/Indoor_Localization_Based_on_Factor_Graphs_A_Unified_Framework.pdf","https://scholar.google.com/scholar?q=related:z9JyVF1f8zwJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
84,"J Han, K Xu, Q Yan, W Sui, H Zhang, S Wang…","Qualitative and quantitative evaluation of Flos Puerariae by using chemical fingerprint in combination with chemometrics method",2022,"Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2095177921001040","https://scholar.google.com/scholar?cites=18126233117159036519&as_sdt=2005&sciodt=2007&hl=en",155,"2026-09-22 08:28:53","HTML","","",,,,,,84,21.00,12,7,4,"… content in TCMs are empirically designated as index components. However, it weakens the significance of the fingerprint and always cannot provide characteristic and representative …","https://www.sciencedirect.com/science/article/pii/S2095177921001040","https://scholar.google.com/scholar?q=related:Z5YvsPtQjfsJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
83,"Y Mukai, R Okamoto, S Takeuchi","Quantum Fourier-transform infrared spectroscopy in the fingerprint region",2022,"Optics Express","opg.optica.org","https://opg.optica.org/abstract.cfm?uri=oe-30-13-22624","https://scholar.google.com/scholar?cites=14352978390315520139&as_sdt=2005&sciodt=2007&hl=en",156,"2026-09-22 08:28:53","","","",,,,,,83,20.75,28,3,4,"… index spectra) of the sample [26]. To extend the operating wavelength of IRQAS to the … in the finger print region. These results not only prove the applicability of IRQAS in the fingerprint …","https://opg.optica.org/viewmedia.cfm?html=true&seq=0&uri=oe-30-13-22624","https://scholar.google.com/scholar?q=related:i1Cd98wFMMcJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
65,"X Hao, Z Feng, R Liu, S Yang, L Jiao…","Contrastive self-supervised clustering for specific emitter identification",2023,"IEEE Internet of Things …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10147285/","https://scholar.google.com/scholar?cites=9507610576889558633&as_sdt=2005&sciodt=2007&hl=en",157,"2026-09-22 08:28:53","","","",,,,,,65,21.67,11,6,3,"… First, we propose SCSC with 1-D fingerprint pyramid feature extractor (1D-FPFE) for obtaining hierarchical subtle features of emitter signals. Then, we propose a bit-pulse selection (BPS…","https://drive.google.com/file/d/1LhGkyEJK2JV9Nu16hYQnU0e7APm6ok4N/view","https://scholar.google.com/scholar?q=related:abY_OnLR8YMJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
71,"M Koziarski, A Rekesh, D Shevchuk…","Rgfn: Synthesizable molecular generation using gflownets",2024,"Advances in …","proceedings.neurips.cc","https://proceedings.neurips.cc/paper_files/paper/2024/hash/53704142f230054140418ecd8857f391-Abstract-Conference.html","https://scholar.google.com/scholar?cites=10444692711556952833&as_sdt=2005&sciodt=2007&hl=en",158,"2026-09-22 08:28:53","","","",,,,,,71,35.50,18,4,2,"… Note that if we define g(mi) as an index embedding function that simply returns a distinct … linearly embeds a MACSS fingerprint [40] of an input molecule mi along with the index i. Note …","https://proceedings.neurips.cc/paper_files/paper/2024/file/53704142f230054140418ecd8857f391-Paper-Conference.pdf","https://scholar.google.com/scholar?q=related:AbN2zK4A85AJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
85,"Y Lin, E Hu, C Sun, M Li, L Gao, L Fan","Using fluorescence index (FI) of dissolved organic matter (DOM) to identify non-point source pollution: The difference in FI between soil extracts and wastewater …",2023,"Science of the Total Environment","Elsevier","https://www.sciencedirect.com/science/article/pii/S0048969722079517","https://scholar.google.com/scholar?cites=7626104961866572122&as_sdt=2005&sciodt=2007&hl=en",159,"2026-09-22 08:28:53","","","",,,,,,85,28.33,14,6,3,"… humification index (HIX) did not vary obviously between soil extracts and wastewater, with the mean values ranging from 3.4 to 3.9. However, the average value of fluorescence index (FI…","","https://scholar.google.com/scholar?q=related:WqHm1w5e1WkJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
39,"SN Boum-Nkot, B Nlend, D Komba, GRN Ndondo…","Hydrochemistry and assessment of heavy metals groundwater contamination in an industrialized city of sub-Saharan Africa (Douala, Cameroon). Implication …",2023,"HydroResearch","Elsevier","https://www.sciencedirect.com/science/article/pii/S2589757823000033","https://scholar.google.com/scholar?cites=1427084437756237083&as_sdt=2005&sciodt=2007&hl=en",160,"2026-09-22 08:28:53","HTML","","",,,,,,39,13.00,8,5,3,"… -Cl (9.5%) indicating significant anthropogenic fingerprint. Water Quality Index shows that 90.5% of the … Heavy metal Pollution Index and Heavy Metal Evaluation Index highlight that the …","https://www.sciencedirect.com/science/article/pii/S2589757823000033","https://scholar.google.com/scholar?q=related:G9XyMLwFzhMJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
59,"Y Su, J He","Rational Design of Highly Comprehensive Liquid‐Like Coatings with Enhanced Transparency, Concerted Multi‐Function, and Excellent Durability: A Ternary …",2024,"Advanced Materials","Wiley Online Library","https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/adma.202405767","https://scholar.google.com/scholar?cites=12845082660408782795&as_sdt=2005&sciodt=2007&hl=en",161,"2026-09-22 08:28:53","","10.1002/adma.202405767","",,,,,,59,29.50,30,2,2,"… Structurally, we leverage the inner-pore structure of HSNs to reduce refractive index, as well … by leveraging the collaboration of low-refractive-index HSNs, lubricative PFPE, and bridging …","","https://scholar.google.com/scholar?q=related:y-8xnJ_mQrIJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
13,"S Tang","… -Particle-Motion Axiom——Derivational Demotion Based on 2D Ising Exact Solution Calibration, Continuous Sphericity Weight Recovery, and the QCTI Index",2026,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=7195781","https://scholar.google.com/scholar?cites=10495043242137828236&as_sdt=2005&sciodt=2007&hl=en",162,"2026-09-22 08:28:53","","","",,,,,,13,13.00,13,1,1,"… To quantify the transition of the nuclear shell from quantum-effect-dominated to classical-effectdominated, this paper constructs the Quantum-Classical Transition Index (QCTI), …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=7195781","https://scholar.google.com/scholar?q=related:jDv9PTnipZEJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
242,"M Shen, K Ji, Z Gao, Q Li, L Zhu, K Xu","Subverting website fingerprinting defenses with robust traffic representation",2023,"32nd USENIX Security …","usenix.org","https://www.usenix.org/conference/usenixsecurity23/presentation/shen-meng","https://scholar.google.com/scholar?cites=7883262503259149039&as_sdt=2005&sciodt=2007&hl=en",163,"2026-09-22 08:28:53","","","",,,,,,242,80.67,40,6,3,"… If j is greater than N, we will discard this packet; otherwise, we compute the row index i by … of Robust Fingerprinting After creating TAM, we present the design of Robust Fingerprinting (…","https://www.usenix.org/system/files/usenixsecurity23-shen-meng.pdf","https://scholar.google.com/scholar?q=related:7xLruXr5Zm0J:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
67,"W Zhang, F Xu, J Yao, C Mao, M Zhu, M Qian…","Single-cell metabolic fingerprints discover a cluster of circulating tumor cells with distinct metastatic potential",2023,"Nature …","nature.com","https://www.nature.com/articles/s41467-023-38009-3","https://scholar.google.com/scholar?cites=14587386680855481478&as_sdt=2005&sciodt=2007&hl=en",164,"2026-09-22 08:28:53","HTML","","",,,,,,67,22.33,10,7,3,"… selected using the Youden index (Fig. 4d). Using the 4-metabolite fingerprint classifier, the … To further validate the performance of the 4-metabolite fingerprint classifier, we applied it to …","https://www.nature.com/articles/s41467-023-38009-3","https://scholar.google.com/scholar?q=related:hsynIebOcMoJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
59,"Z Jiang, T Hu, F Men, H Yang, W Lv, D Wen…","An efficient and thermally stable red emitting Eu2+ doped oxide for rechargeable portable flashlight",2024,"Chemical Engineering …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1385894724005710","https://scholar.google.com/scholar?cites=1984782457958067940&as_sdt=2005&sciodt=2007&hl=en",165,"2026-09-22 08:28:53","","","",,,,,,59,29.50,8,7,2,"… Nevertheless, the seriously deficiency of red light component in white LED emission spectrum would result in a lowered color rendering index and increased correlated color …","https://www.sciencedirect.com/science/article/am/pii/S1385894724005710","https://scholar.google.com/scholar?q=related:5G4EMyFdixsJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
57,"X Zhou, L Chen, Y Ruan, R Chen","Indoor localization with multi-beam of 5G new radio signals",2024,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10486831/","https://scholar.google.com/scholar?cites=17986015011378573390&as_sdt=2005&sciodt=2007&hl=en",166,"2026-09-22 08:28:53","","","",,,,,,57,28.50,14,4,2,"… ,z, we utilize the information of CID and SSB index for the verification. First, according to different … Based on the multi-beam stacking fingerprinting, Fig. 20 compares the CDFs of all these …","","https://scholar.google.com/scholar?q=related:TjAQ3lspm_kJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
72,"SH Elagamy, KKP Kannaiah, HK Chanduluru…","EPPI: A comprehensive index framework for assessment of sustainability performance, and practicality of analytical methods",2025,"Green Analytical …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2772577425001028","https://scholar.google.com/scholar?cites=16018629175727587547&as_sdt=2005&sciodt=2007&hl=en",167,"2026-09-22 08:28:53","HTML","","",,,,,,72,72.00,18,4,1,"… The PI complements the EI Index by evaluating analytical performance (redness) and practicality (blueness). The results of EPPI are expressed both as a numerical score (1–100) and …","https://www.sciencedirect.com/science/article/pii/S2772577425001028","https://scholar.google.com/scholar?q=related:24Dzb12aTd4J:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
61,"D Hu, F Wang, H Zhang, Z Wu, Z Zhou, G Li…","Existence of functional connectome fingerprint during infancy and its stability over months",2022,"The Journal of …","jneurosci.org","https://www.jneurosci.org/content/42/3/377.abstract","https://scholar.google.com/scholar?cites=14742153511704888429&as_sdt=2005&sciodt=2007&hl=en",168,"2026-09-22 08:28:53","","","",,,,,,61,15.25,9,7,4,"… edges) and the subscripts i and j denote the subject index. With the requirement that Xt … the stability of the functional connectome fingerprint across early brain development. First, the …","https://www.jneurosci.org/content/jneuro/42/3/377.full.pdf","https://scholar.google.com/scholar?q=related:bYRy-YKmlswJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
71,"E Weiss, C De La Peña-Ramirez, F Aguilar, JJ Lozano…","Sympathetic nervous activation, mitochondrial dysfunction and outcome in acutely decompensated cirrhosis: the metabolomic prognostic models (CLIF-C MET)",2023,"Gut","gut.bmj.com","https://gut.bmj.com/content/72/8/1581.abstract","https://scholar.google.com/scholar?cites=2327780186064957247&as_sdt=2005&sciodt=2007&hl=en",169,"2026-09-22 08:28:53","","","",,,,,,71,23.67,14,5,3,"… the Harrel’s concordance index (C- index) assessing the … A 29- metabolite cluster with the highest C- index values was … of a death- related metabolomic fingerprint and specifically three …","https://gut.bmj.com/content/gutjnl/72/8/1581.full.pdf","https://scholar.google.com/scholar?q=related:Py-YAb_vTSAJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
149,"R Gurnani, C Kuenneth, A Toland…","Polymer informatics at scale with multitask graph neural networks",2023,"Chemistry of …","pmc.ncbi.nlm.nih.gov","https://pmc.ncbi.nlm.nih.gov/articles/PMC9979603/","https://scholar.google.com/scholar?cites=5635070544810170513&as_sdt=2005&sciodt=2007&hl=en",170,"2026-09-22 08:28:53","HTML","","",,,,,,149,49.67,37,4,3,"… The two carbon atoms in PEG are initialized with a fingerprint of [1, 0] (indicating the … index these two nodes 0 and 1. The oxygen atom, with index 2, in PEG is initialized with a fingerprint …","https://pmc.ncbi.nlm.nih.gov/articles/PMC9979603/","https://scholar.google.com/scholar?q=related:kVit-83KM04J:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
102,"S Shao, W Yang, H Gu, Z Qin, L Fan…","Fedtracker: Furnishing ownership verification and traceability for federated learning model",2024,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10504977/","https://scholar.google.com/scholar?cites=12764390790288206012&as_sdt=2005&sciodt=2007&hl=en",171,"2026-09-22 08:28:53","","","",,,,,,102,51.00,17,6,2,"… ( M, {Fi}K i=1) should output the identity (ie index) of the model leaker in FL. … Fingerprints. In this experiment, we test the traceability effectiveness of FedTracker by setting the fingerprint …","https://arxiv.org/pdf/2211.07160","https://scholar.google.com/scholar?q=related:vGhljcs5JLEJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
56,"R Maertens, C Van Petegem, N Strijbol…","Dolos: Language‐agnostic plagiarism detection in source code",2022,"Journal of Computer …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/jcal.12662","https://scholar.google.com/scholar?cites=18054548421378035757&as_sdt=2005&sciodt=2007&hl=en",172,"2026-09-22 08:28:53","","10.1111/jcal.12662","",,,,,,56,14.00,14,4,4,"… smallest fingerprint from each overlapping window of w fingerprints… index that maps each fingerprint onto all its occurrences in the source files. For each fingerprint occurrence, the index …","","https://scholar.google.com/scholar?q=related:LdBT1CGkjvoJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
58,"M Juravicius","Optimizing scraping requests through browsing profiles",2022,"US Patent App. 17/037,429","Google Patents","https://patents.google.com/patent/US20220100808A1/en","https://scholar.google.com/scholar?cites=15778068620088997239&as_sdt=2005&sciodt=2007&hl=en",173,"2026-09-22 08:28:53","","","",,,,,,58,14.50,58,1,4,"… expand the scope of fingerprinting input data points collected … finger print , thus ensuring the sufficient level of fingerprinting … a fingerprint , ie , a string of data that is easily indexed , …","https://patentimages.storage.googleapis.com/7e/e3/51/fea1c282848ab3/US20220100808A1.pdf","https://scholar.google.com/scholar?q=related:d3UkbtD19toJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
48,"J Wu, Y Chen, J Wu, D Zhao, J Huang, MJ Lin…","Large-scale comparison of machine learning methods for profiling prediction of kinase inhibitors",2024,"Journal of …","Springer","https://link.springer.com/article/10.1186/s13321-023-00799-5","https://scholar.google.com/scholar?cites=4595023004405012063&as_sdt=2005&sciodt=2007&hl=en",174,"2026-09-22 08:28:53","HTML","10.1186/s13321-023-00799-5","",,,,,,48,24.00,7,7,2,"… To investigate whether the combined features of fingerprints and descriptors could improve the … E represents the selectivity index results. F represents the similarity search results …","https://link.springer.com/article/10.1186/s13321-023-00799-5","https://scholar.google.com/scholar?q=related:XxZPuBPNxD8J:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
139,"J Laakso, L Himanen, H Homm, EV Morooka…","Updates to the DScribe library: New descriptors and derivatives",2023,"The Journal of …","pubs.aip.org","https://pubs.aip.org/aip/jcp/article/158/23/234802/2897350","https://scholar.google.com/scholar?cites=439912346284618901&as_sdt=2005&sciodt=2007&hl=en",175,"2026-09-22 08:28:53","HTML","","",,,,,,139,46.33,28,5,3,"We present an update of the DScribe package, a Python library for atomistic descriptors. The update extends DScribe’s descriptor selection with the Valle–Oganov materials fingerprint …","https://pubs.aip.org/aip/jcp/article/158/23/234802/2897350","https://scholar.google.com/scholar?q=related:lXSavPLhGgYJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
24,"WU Baoquan, S ZHANG, W Long","Optical fingerprint identification apparatus and electronic device",2022,"US Patent 11,403,869","Google Patents","https://patents.google.com/patent/US11403869B2/en","https://scholar.google.com/scholar?cites=15500375485550330192&as_sdt=2005&sciodt=2007&hl=en",176,"2026-09-22 08:28:53","","","",,,,,,24,6.00,8,3,4,"… fingerprint identification apparatus and an electronic device . chip , which may further reduce the thickness of the finger print … the adhesive layer 510 may be a low refractive index …","https://patentimages.storage.googleapis.com/6f/2d/b7/a2a4fcefb6160b/US11403869.pdf","https://scholar.google.com/scholar?q=related:UIFmLWFlHNcJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
64,"K Aizi, M Ouslim","Score level fusion in multi-biometric identification based on zones of interest",2022,"Journal of King Saud University Computer and …","Springer","https://link.springer.com/article/10.1016/j.jksuci.2019.09.003","https://scholar.google.com/scholar?cites=5749951456438322153&as_sdt=2005&sciodt=2007&hl=en",177,"2026-09-22 08:28:53","HTML","10.1016/j.jksuci.2019.09.003","",,,,,,64,16.00,32,2,4,"… Hamming distance for the iris system and the Euclidean distance for the fingerprint system. … left index (LI) and the left middle (LM) and those obtained from the fusion of the right index (RI…","https://link.springer.com/article/10.1016/j.jksuci.2019.09.003","https://scholar.google.com/scholar?q=related:6QO_lGLuy08J:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
56,"J Collomosse, A Parsons","To Authenticity, and Beyond! Building safe and fair generative AI upon the three pillars of provenance",2024,"IEEE Computer Graphics and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10568485/","https://scholar.google.com/scholar?cites=5620186438765283083&as_sdt=2005&sciodt=2007&hl=en",178,"2026-09-22 08:28:53","","","",,,,,,56,28.00,28,2,2,"… nal source of truth—a repository of manifests indexed by a key derived from the digital content. … Our fingerprinting algorithm is applied to many millions of generated images in Adobe …","https://drive.google.com/file/d/1mSUdaRmbafgbctBkzMmvS_XH6QvkeIIv/view","https://scholar.google.com/scholar?q=related:C4cS_snp_k0J:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
81,"Y Shu, F Kong, Y He, L Chen, H Liu, F Zan, X Lu, T Wu…","Machine learning-assisted source tracing in domestic-industrial wastewater: A fluorescence information-based approach",2025,"Water Research","Elsevier","https://www.sciencedirect.com/science/article/pii/S0043135424015173","https://scholar.google.com/scholar?cites=17770073354857312625&as_sdt=2005&sciodt=2007&hl=en",179,"2026-09-22 08:28:53","","","",,,,,,81,81.00,9,9,1,"Abstracts An emergency water pollution incident poses a significant risk to the proper functioning of wastewater treatment plants, particularly in domestic-industrial integrated facilities. …","","https://scholar.google.com/scholar?q=related:cXHn_JD7m_YJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
93,"DR Wijaya, F Afianti, A Arifianto, D Rahmawati…","Ensemble machine learning approach for electronic nose signal processing",2022,"Sensing and Bio …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214180422000241","https://scholar.google.com/scholar?cites=14665874707490394029&as_sdt=2005&sciodt=2007&hl=en",180,"2026-09-22 08:28:53","HTML","","",,,,,,93,23.25,19,5,4,"… Where, i and j are the index of the signals and the index refers to the MWT used to reconstruct the signal, respectively. Thus, the scaled best-suited MWTs for each signal can be …","https://www.sciencedirect.com/science/article/pii/S2214180422000241","https://scholar.google.com/scholar?q=related:rc9Z5Fenh8sJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
37,"R Bouzaglo, Y Keller","Synthesis and reconstruction of fingerprints using generative adversarial networks",2022,"arXiv preprint arXiv:2201.06164","arxiv.org","https://arxiv.org/abs/2201.06164","https://scholar.google.com/scholar?cites=15106639330759204201&as_sdt=2005&sciodt=2007&hl=en",181,"2026-09-22 08:28:53","","","",,,,,,37,9.25,19,2,4,"… We introduced a new framework in this study for fingerprint synthesis and reconstruction that employs generative adversarial networks. Our approach employs the StyleGan2 …","https://arxiv.org/pdf/2201.06164","https://scholar.google.com/scholar?q=related:ad3Y026QpdEJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
64,"AV Fassio, L Shub, L Ponzoni, J McKinley…","Prioritizing virtual screening with interpretable interaction fingerprints",2022,"Journal of Chemical …","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/acs.jcim.2c00695","https://scholar.google.com/scholar?cites=9785683625209753194&as_sdt=2005&sciodt=2007&hl=en",182,"2026-09-22 08:28:53","","10.1021/acs.jcim.2c00695","",,,,,,64,16.00,13,5,4,"… (a) Number of ligands that contain the most important features (identified by FP vector index, x-axis) encoding protein−ligand interactions. The residues that established the most …","https://www.biorxiv.org/content/10.1101/2022.05.25.493419.full.pdf","https://scholar.google.com/scholar?q=related:au77DGm7zYcJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
71,"MM Dekker, V Daioglou, R Pietzcker, R Rodrigues…","Identifying energy model fingerprints in mitigation scenarios",2023,"Nature Energy","nature.com","https://www.nature.com/articles/s41560-023-01399-1","https://scholar.google.com/scholar?cites=5279457491919362706&as_sdt=2005&sciodt=2007&hl=en",183,"2026-09-22 08:28:53","HTML","","",,,,,,71,23.67,14,5,3,"… The relative nature of the framework also means that there is no single ‘absolute’ fingerprint … (R1), which we quantify using the relative abatement index, that is, the relative reduction in …","https://www.nature.com/articles/s41560-023-01399-1","https://scholar.google.com/scholar?q=related:ktqg_J1mREkJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
70,"C Teres, D Soto-Iglesias, D Penela, B Jauregui…","Personalized paroxysmal atrial fibrillation ablation by tailoring ablation index to the left atrial wall thickness: the 'Ablate by-LAW'single-centre study—a pilot study",2022,"EP …","academic.oup.com","https://academic.oup.com/europace/article-abstract/24/3/390/6364095","https://scholar.google.com/scholar?cites=7689222285402415948&as_sdt=2005&sciodt=2007&hl=en",184,"2026-09-22 08:28:53","","","",,,,,,70,17.50,14,5,4,"Aims To determine if adapting the ablation index (AI) to the left atrial wall thickness (LAWT), which is a determinant of lesion transmurality, is feasible, effective, and safe during …","","https://scholar.google.com/scholar?q=related:TKNt6O2atWoJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
65,"L Popa, B Groza, C Jichici…","ECUPrint—Physical fingerprinting electronic control units on CAN buses inside cars and SAE J1939 compliant vehicles",2022,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9730883/","https://scholar.google.com/scholar?cites=9975986090805627911&as_sdt=2005&sciodt=2007&hl=en",185,"2026-09-22 08:28:53","","","",,,,,,65,16.25,16,4,4,"… One of the most common use cases for physical fingerprinting is the development of intrusion detection … See https://www.ieee.org/publications/rights/index.html for more information. …","","https://scholar.google.com/scholar?q=related:Bwy1mn7ScYoJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
61,"Y Jeong, D Kim, Y Ro, P Kim, J Choi","Fingerprintnet: Synthesized fingerprints for generated image detection",2022,"European conference on computer …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-19781-9_5","https://scholar.google.com/scholar?cites=111794545326495271&as_sdt=2005&sciodt=2007&hl=en",186,"2026-09-22 08:28:53","","10.1007/978-3-031-19781-9_5","",,,,,,61,15.25,12,5,4,"… fingerprint generator, we train the generated image detector to distinguish the generated images from the real ones. We mathematically derive the reasons why the fingerprint … index of k …","https://www.ecva.net/papers/eccv_2022/papers_ECCV/papers/136740071.pdf","https://scholar.google.com/scholar?q=related:JxYD8ossjQEJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
