Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
46,"A Hattab, A Behloul","Face-Iris multimodal biometric recognition system based on deep learning",2024,"Multimedia Tools and Applications","Springer","https://link.springer.com/article/10.1007/s11042-023-17337-y","https://scholar.google.com/scholar?cites=1916892739382447985&as_sdt=2005&sciodt=2007&hl=en",152,"2026-09-22 08:41:33","","10.1007/s11042-023-17337-y","",,,,,,46,23.00,23,2,2,"… [50] fused the features extracted from the face, iris, and fingerprint at different levels of CNN to build a robust multimodal biometric recognition system. Weighted feature fusion and multi-…","","https://scholar.google.com/scholar?q=related:cY9qU8ormhoJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
25,"Y Wei, C Cheng, G Xie","OFIDS: Online learning-enabled and fingerprint-based intrusion detection system in controller area networks",2022,"IEEE Transactions on Dependable …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9992083/","https://scholar.google.com/scholar?cites=2581119853088162640&as_sdt=2005&sciodt=2007&hl=en",153,"2026-09-22 08:41:33","","","",,,,,,25,6.25,8,3,4,"… After the size of the normal dataset reaches the update threshold (90,000 sets of fingerprint data), all fingerprint data in the normal dataset are converted to the training dataset and the …","","https://scholar.google.com/scholar?q=related:UEMHvtT60SMJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
34,"M Ishaq, M Khan, S Kwon","TC-Net: A modest &lightweight emotion recognition system using temporal convolution network",2023,"Computer Systems Science and …","nchr.elsevierpure.com","https://nchr.elsevierpure.com/en/publications/tc-net-a-modest-amp-lightweight-emotion-recognition-system-using-/","https://scholar.google.com/scholar?cites=16408852150350434904&as_sdt=2005&sciodt=2007&hl=en",154,"2026-09-22 08:41:33","","","",,,,,,34,11.33,11,3,3,"… This work developed a novel TCN-based emotion recognition system using speech signals … Results of the proposed method show a high recognition rate compared with SOTAmethods…","","https://scholar.google.com/scholar?q=related:WNKKyRf0t-MJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
80,"T Lan, X Wang, Z Chen, J Zhu…","Fingerprint augment based on super-resolution for WiFi fingerprint based indoor localization",2022,"IEEE Sensors Journal","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9773170/","https://scholar.google.com/scholar?cites=17530523175966697115&as_sdt=2005&sciodt=2007&hl=en",155,"2026-09-22 08:41:33","","","",,,,,,80,20.00,16,5,4,"… The geographic spacing of RPs represents the spacing between RPs in the original collected sparse fingerprint database and the spacing between RPs after fingerprint augment is spre/…","","https://scholar.google.com/scholar?q=related:m2Y_pvLtSPMJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
80,"BT Nguyen-Tat, MQ Bui, VM Ngo","Automating attendance management in human resources: A design science approach using computer vision and facial recognition",2024,"International Journal of Information …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2667096824000429","https://scholar.google.com/scholar?cites=7508327062124721895&as_sdt=2005&sciodt=2007&hl=en",156,"2026-09-22 08:41:33","HTML","","",,,,,,80,40.00,27,3,2,"… for the development of face recognition attendance management systems, but a central question remains: How can we construct a face recognition system tailored for mobile devices …","https://www.sciencedirect.com/science/article/pii/S2667096824000429","https://scholar.google.com/scholar?q=related:53Zlo67vMmgJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
43,"X Liu, X Xie, W Hu, H Zhou","The application and influencing factors of computer vision: focus on human face recognition in medical field",2022,"Наука, образование, инновации …","naukaip.ru","https://naukaip.ru/wp-content/uploads/2022/09/%D0%9C%D0%9A-1488.pdf#page=32","https://scholar.google.com/scholar?cites=17356352670856887981&as_sdt=2005&sciodt=2007&hl=en",157,"2026-09-22 08:41:33","PDF","","",,,,,,43,10.75,11,4,4,"… In addition to all application fields of fingerprint recognition, face recognition can also be applied to security, digital control, intelligent life, education, etc., which has a broad market …","https://naukaip.ru/wp-content/uploads/2022/09/%D0%9C%D0%9A-1488.pdf#page=32","https://scholar.google.com/scholar?q=related:rb7T1ssm3vAJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
57,"X Huan, Y Hao, K Miao, H He…","Carrier frequency offset in Internet of Things radio frequency fingerprint identification: An experimental review",2023,"IEEE Internet of Things …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10298261/","https://scholar.google.com/scholar?cites=3044614657352140882&as_sdt=2005&sciodt=2007&hl=en",158,"2026-09-22 08:41:33","","","",,,,,,57,19.00,11,5,3,"… where simple distance metrics or advanced pattern recognition algorithms can be employed. … Hinders, “Wavelet fingerprinting of radio-frequency identification (RFID) tags,” IEEE Transac…","","https://scholar.google.com/scholar?q=related:UghsWeakQCoJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
36,"Y Xiao, X Shan, H Wang, B Hong, Z Ge, J Ma…","Spectrum-effect relationship between HPLC fingerprint and antioxidant of “San-Bai Decoction” extracts",2022,"… of Chromatography B","Elsevier","https://www.sciencedirect.com/science/article/pii/S1570023222002847","https://scholar.google.com/scholar?cites=10403569475797233731&as_sdt=2005&sciodt=2007&hl=en",159,"2026-09-22 08:41:33","","","",,,,,,36,9.00,5,7,4,"… In this study, the fingerprint of SBD was established by high performance liquid … Chemometrics can make full use of fingerprint information for quality evaluation, while pattern recognition …","","https://scholar.google.com/scholar?q=related:Q7D9WFHnYJAJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
63,"AK Shukla, A Shukla, R Singh","Automatic attendance system based on CNN–LSTM and face recognition",2024,"International Journal of Information …","Springer","https://link.springer.com/article/10.1007/s41870-023-01495-1","https://scholar.google.com/scholar?cites=10142648577014198685&as_sdt=2005&sciodt=2007&hl=en",160,"2026-09-22 08:41:33","","10.1007/s41870-023-01495-1","",,,,,,63,31.50,21,3,2,"… proposes a method that leverages face recognition technology, specifically a combination of … It achieves an impressive face recognition accuracy of 99.82%, surpassing the performance …","","https://scholar.google.com/scholar?q=related:nXGNiiTtwYwJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
53,"N Hnoohom, S Mekruksavanich…","An efficient resnetse architecture for smoking activity recognition from smartwatch",2023,"… Automation and Soft …","murex.mahidol.ac.th","https://murex.mahidol.ac.th/en/publications/an-efficient-resnetse-architecture-for-smoking-activity-recogniti/","https://scholar.google.com/scholar?cites=2979196924039751196&as_sdt=2005&sciodt=2007&hl=en",161,"2026-09-22 08:41:33","","","",,,,,,53,17.67,18,3,3,"… Consequently, smoking activity recognition can be a challenging topic in human activity recognition (HAR). A deep learning framework for smoking activity recognition (SAR) employing …","","https://scholar.google.com/scholar?q=related:HGZTZdE7WCkJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
52,"T Hidalgo, R Simón-Vázquez…","Cracking the immune fingerprint of metal–organic frameworks",2022,"Chemical …","pubs.rsc.org","https://pubs.rsc.org/sc/article-abstract/13/4/934/746612","https://scholar.google.com/scholar?cites=13086549128119461885&as_sdt=2005&sciodt=2007&hl=en",162,"2026-09-22 08:41:33","","","",,,,,,52,13.00,17,3,4,"… the body's defence tools for the specific recognition/elimination of pathological cells via the … , the present study aimed to unveil the immunological fingerprint of MOFs, including an in-…","https://pubs.rsc.org/sc/article-pdf/13/4/934/8162903/d1sc04112f.pdf","https://scholar.google.com/scholar?q=related:_SdCtRjDnLUJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
181,"J Lyu, S Shen, L Chen, Y Zhu, S Zhuang","Frequency selective fingerprint sensor: the Terahertz unity platform for broadband chiral enantiomers multiplexed signals and narrowband molecular AIT …",2023,"PhotoniX","Springer","https://link.springer.com/article/10.1186/s43074-023-00108-1","https://scholar.google.com/scholar?cites=14224385584292170792&as_sdt=2005&sciodt=2007&hl=en",163,"2026-09-22 08:41:33","HTML","10.1186/s43074-023-00108-1","",,,,,,181,60.33,36,5,3,"… and recognition process of chiral enantiomers could be analyzed based on their fingerprint … Up to now, there are two mechanisms that can achieve THz trace molecular fingerprint …","https://link.springer.com/article/10.1186/s43074-023-00108-1","https://scholar.google.com/scholar?q=related:KAzsK1MrZ8UJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
0,"FF Festival","Gym fingerprint ID system draws criticism",,"scholarscompass.vcu.edu","","https://scholarscompass.vcu.edu/cgi/viewcontent.cgi?article=2629&context=com/","",164,"2026-09-22 08:41:33","PDF","","",,,,,,0,0.00,0,1,,"… the finger identification system including that it is an optional process. If the student agrees, he or she is asked to place their finger … using the fingerprint recognition system and a VCU ID. …","https://scholarscompass.vcu.edu/cgi/viewcontent.cgi?article=2629&context=com/","https://scholar.google.com/scholar?q=related:ivgcojiia40J:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
45,"PB Jha, A Basnet, B Pokhrel, B Pokhrel, GK Thakur…","An automated attendance system using facial detection and recognition technology",2023,"Apex Journal of Business …","","","https://scholar.google.com/scholar?cites=4296517923719784323&as_sdt=2005&sciodt=2007&hl=en",165,"2026-09-22 08:41:33","CITATION","","",,,,,,45,15.00,8,6,3,"","https://apexcollege.edu.np/pdf/8-an-automated-attendance-system-using-facial-detection-and-recognition-technology.pdf","https://scholar.google.com/scholar?q=related:g6dqpklMoDsJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
46,"Y Chen, Z Luo, W Meng, K Liu, Q Chen, Y Cai, Z Ding…","Decoding the “fingerprint” of implant materials: insights into the foreign body reaction",2024,"Small","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/smll.202310325","https://scholar.google.com/scholar?cites=3668760293324774884&as_sdt=2005&sciodt=2007&hl=en",166,"2026-09-22 08:41:33","","10.1002/smll.202310325","",,,,,,46,23.00,6,8,2,"… This review seeks to elucidate the protein “fingerprint” of implant materials, which is generated by the physiochemical properties of the implant materials themselves. In this review, the …","https://www.researchgate.net/profile/Liqiang-Zhou/publication/377243402_Decoding_the_Fingerprint_of_Implant_Materials_Insights_into_the_Foreign_Body_Reaction/links/659df1093c472d2e8ec1dd58/Decoding-the-Fingerprint-of-Implant-Materials-Insights-into-the-Foreign-Body-Reaction.pdf","https://scholar.google.com/scholar?q=related:5F2ugQwO6jIJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
38,"S Hou, Q Huang, H Zhang, Q Chen, C Wu…","Biometric‐tuned E‐skin sensor with real fingerprints provides insights on tactile perception: Rosa parks had better surface vibrational sensation than Richard Nixon",2024,"Advanced …","Wiley Online Library","https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/advs.202400234","https://scholar.google.com/scholar?cites=1868495878966959692&as_sdt=2005&sciodt=2007&hl=en",167,"2026-09-22 08:41:33","","10.1002/advs.202400234","",,,,,,38,19.00,6,6,2,"… of the sensor, we achieved manual surface texture recognition. To the best of our … fingerprint structure of the sensor by obtaining fingerprint pictures from the Internet or using a fingerprint …","https://advanced.onlinelibrary.wiley.com/doi/pdf/10.1002/advs.202400234","https://scholar.google.com/scholar?q=related:TF4bKho77hkJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
41,"W Jing, L Peng, H Fu, A Hu","An authentication mechanism based on zero trust with radio frequency fingerprint for Internet of Things networks",2024,"IEEE Internet of Things Journal","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10494515/","https://scholar.google.com/scholar?cites=4087852431058334970&as_sdt=2005&sciodt=2007&hl=en",168,"2026-09-22 08:41:33","","","",,,,,,41,20.50,10,4,2,"… Enhancing intrusion detection in wireless networks using radio frequency fingerprinting. … A robust rf fingerprinting approach using multisampling convolutional neural network. IEEE …","","https://scholar.google.com/scholar?q=related:-vRyryD4ujgJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
249,"E Noviana, G Indrayanto, A Rohman","Advances in fingerprint analysis for standardization and quality control of herbal medicines",2022,"Frontiers in Pharmacology","frontiersin.org","https://www.frontiersin.org/journals/pharmacology/articles/10.3389/fphar.2022.853023/full","https://scholar.google.com/scholar?cites=11884201928098968238&as_sdt=2005&sciodt=2007&hl=en",169,"2026-09-22 08:41:33","HTML","10.3389/fphar.2022.853023","",,,,,,249,62.25,83,3,4,"… exploratory data analysis and pattern recognition (either supervised or unsupervised) (Figure 1). Exploratory data analysis and unsupervised pattern recognition can be applied to …","https://www.frontiersin.org/journals/pharmacology/articles/10.3389/fphar.2022.853023/full","https://scholar.google.com/scholar?q=related:rvJZO7Aq7aQJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
37,"S Deng, W Zhang, L Xu, J Yang","RRIFLoc: Radio robust image fingerprint indoor localization algorithm based on deep residual networks",2022,"IEEE sensors journal","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9975263/","https://scholar.google.com/scholar?cites=5925599302730433385&as_sdt=2005&sciodt=2007&hl=en",170,"2026-09-22 08:41:33","","","",,,,,,37,9.25,9,4,4,"… Using the RRIF fingerprint can effectively … fingerprint, which effectively solves the problem of low positioning accuracy due to device heterogeneity and the disappearance of fingerprint …","","https://scholar.google.com/scholar?q=related:acOMsCv1O1IJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
164,"X Qu, J Xue, Y Liu, W Rao, Z Liu, Z Li","Fingerprint-shaped triboelectric tactile sensor",2022,"Nano Energy","Elsevier","https://www.sciencedirect.com/science/article/pii/S2211285522004025","https://scholar.google.com/scholar?cites=1624809195010262114&as_sdt=2005&sciodt=2007&hl=en",171,"2026-09-22 08:41:33","","","",,,,,,164,41.00,27,6,4,"… Based on these features, it successfully realizes the simulation and recognition of finger password. The fabricated FTTS is 15 mm in width, 20 mm in length and 3 mm in thick with good …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4066281","https://scholar.google.com/scholar?q=related:YgRgsFp7jBYJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
108,"SP Vaidya","Fingerprint-based robust medical image watermarking in hybrid transform",2023,"The Visual Computer","Springer","https://link.springer.com/article/10.1007/s00371-022-02406-4","https://scholar.google.com/scholar?cites=9632957496437899394&as_sdt=2005&sciodt=2007&hl=en",172,"2026-09-22 08:41:33","","10.1007/s00371-022-02406-4","",,,,,,108,36.00,108,1,3,"… To make the authentic authorization of the data, direct finger print of the data is included to provide security to the medical image. Watermarking can be embedded into a host image …","https://pmc.ncbi.nlm.nih.gov/articles/PMC8799990/pdf/371_2022_Article_2406.pdf","https://scholar.google.com/scholar?q=related:ggCeL84jr4UJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
51,"B Han, D Li, X Lei, Q Liu, Y Chen, Q Yan…","H2O brace molecules to slip stack: Transform ACQ to AIE for latent fingerprints recognition",2022,"Chemical Engineering …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1385894722034192","https://scholar.google.com/scholar?cites=18207628168412458237&as_sdt=2005&sciodt=2007&hl=en",173,"2026-09-22 08:41:33","","","",,,,,,51,12.75,7,7,4,"… In order to remove the fluorescent background of the different materials and highlight the contrast between ridges and valleys, we provide a gray image of the latent fingerprint as shown …","","https://scholar.google.com/scholar?q=related:_eye3Fl9rvwJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
54,"MA Ali, B Balamurugan…","IoT and blockchain based intelligence security system for human detection using an improved ACO and heap algorithm",2022,"2022 2nd International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9823827/","https://scholar.google.com/scholar?cites=3649128993050571841&as_sdt=2005&sciodt=2007&hl=en",174,"2026-09-22 08:41:33","","","",,,,,,54,13.50,18,3,4,"… two or more human’s fingerprint is known as automated fingerprint recognition. Because of … The proposed system can be compared with previous finger-print recognition system and …","https://www.researchgate.net/profile/Md-Ali-257/publication/362099065_IoT_and_Blockchain_Based_Intelligence_Security_System_for_Human_Detection_using_an_Improved_ACO_and_Heap_Algorithm/links/632af10e70cc936cd3257858/IoT-and-Blockchain-Based-Intelligence-Security-System-for-Human-Detection-using-an-Improved-ACO-and-Heap-Algorithm.pdf","https://scholar.google.com/scholar?q=related:QbRbOnxPpDIJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
59,"D Palma, PL Montessoro","Recognition Systems: An Overview",2022,"Recent Advances in Biometrics","books.google.com","https://books.google.com/books?hl=en&lr=&id=-8CFEAAAQBAJ&oi=fnd&pg=PA23&dq=finger+print+recognition&ots=C8HuhdOa2Y&sig=M079KFTgySePJB_u6brc24LtX90","https://scholar.google.com/scholar?cites=277806189504170755&as_sdt=2005&sciodt=2007&hl=en",175,"2026-09-22 08:41:33","","","",,,,,,59,14.75,30,2,4,"… Fingerprints of identical twins are different and so are the prints on each finger of the same … system is to map one aspect within acoustic ear recognition, namely the performance of the …","https://air.uniud.it/bitstream/11390/1219694/4/Biometric_Based_Human_Recognition_System.pdf","https://scholar.google.com/scholar?q=related:AwvN6UH32gMJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
106,"B Zeng, L Wang, Y Hu, Y Xu, C Zhou…","Huref: Human-readable fingerprint for large language models",2024,"Advances in …","proceedings.neurips.cc","https://proceedings.neurips.cc/paper_files/paper/2024/hash/e46fc33e80e9fa2febcdb058fba4beca-Abstract-Conference.html","https://scholar.google.com/scholar?cites=399172856252235830&as_sdt=2005&sciodt=2007&hl=en",176,"2026-09-22 08:41:33","","","",,,,,,106,53.00,18,6,2,"… In thisstudy, we introduce HuRef, a human-readable fingerprint for LLMs that uniquely identifies the base model without interfering with training or exposing model parameters to the …","https://proceedings.neurips.cc/paper_files/paper/2024/file/e46fc33e80e9fa2febcdb058fba4beca-Paper-Conference.pdf","https://scholar.google.com/scholar?q=related:NoDkDJkligUJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
65,"X Zhu, W Qu, X Zhou, L Zhao, Z Ning…","Intelligent fingerprint-based localization scheme using CSI images for Internet of Things",2022,"IEEE transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9744536/","https://scholar.google.com/scholar?cites=14097657649872189047&as_sdt=2005&sciodt=2007&hl=en",177,"2026-09-22 08:41:33","","","",,,,,,65,16.25,11,6,4,"… CNN is a deep learning technology that has many applications in image recognition and … localization performance if it is used as the fingerprints. In particular, CSI data include amplitude …","","https://scholar.google.com/scholar?q=related:dzazofDwpMMJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
20,"C Zhao, F Xiong, T Wang, Y Wang…","Wear-free gesture recognition based on residual features of RFID signals",2022,"Intelligent data …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.3233/IDA-215972","https://scholar.google.com/scholar?cites=189637411597927914&as_sdt=2005&sciodt=2007&hl=en",178,"2026-09-22 08:41:33","","10.3233/IDA-215972","",,,,,,20,5.00,4,5,4,"… fingers to determine what the user wants to perform operations. At present, RFID-based recognition methods and existing gesture recognition … an activity recognition system based on …","","https://scholar.google.com/scholar?q=related:6kVrmji6oQIJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
7,"WFWA Rahman, NAS Roslan","The development of a face recognition-based mobile application for student attendance recording",2023,"Journal of ICT in Education","ejournal.upsi.edu.my","https://ejournal.upsi.edu.my/JICTIE/article/view/7719","https://scholar.google.com/scholar?cites=15226553299760079494&as_sdt=2005&sciodt=2007&hl=en",179,"2026-09-22 08:41:33","","","",,,,,,7,2.33,4,2,3,"… Therefore, in this project, a face recognition-based mobile … recognition feature is executed in this project via the FaceNet model. FaceNet is preferable to developing a face recognition …","https://ejournal.upsi.edu.my/JICTIE/article/download/7719/4399","https://scholar.google.com/scholar?q=related:hmLAaY2VT9MJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
44,"X Kang, C Wu, MA Alibakhshi, X Liu, L Yu…","Nanopore-based fingerprint immunoassay based on rolling circle amplification and DNA fragmentation",2023,"ACS …","pmc.ncbi.nlm.nih.gov","https://pmc.ncbi.nlm.nih.gov/articles/PMC10629239/","https://scholar.google.com/scholar?cites=9687208503214406555&as_sdt=2005&sciodt=2007&hl=en",180,"2026-09-22 08:41:33","HTML","","",,,,,,44,14.67,7,6,3,"… The circular DNA template contains a DNA hairpin structure that carries a restriction enzyme recognition site. Restriction enzyme-based cleavage produces DNA fragments used as …","https://pmc.ncbi.nlm.nih.gov/articles/PMC10629239/","https://scholar.google.com/scholar?q=related:m_s8A8_gb4YJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
36,"MM Bordbar, H Samadinia, A Sheini, R Halabian…","A colorimetric electronic tongue based on bi-functionalized AuNPs for fingerprint detection of cancer markers",2022,"Sensors and Actuators B …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925400522008127","https://scholar.google.com/scholar?cites=5026388616749985422&as_sdt=2005&sciodt=2007&hl=en",181,"2026-09-22 08:41:33","","","",,,,,,36,9.00,7,5,4,"Considering the extensive efforts made to fabricate rapid test kits for detection of cancer markers, this study introduces a paper based electronic tongue based on colorimetric methods, …","","https://scholar.google.com/scholar?q=related:ji5z5NBRwUUJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
75,"U Shukla","Fourier transform infrared spectroscopy: A power full method for creating fingerprint of molecules of nanomaterials",2025,"Journal of Molecular Structure","Elsevier","https://www.sciencedirect.com/science/article/pii/S0022286024029624","https://scholar.google.com/scholar?cites=17016155001134224230&as_sdt=2005&sciodt=2007&hl=en",182,"2026-09-22 08:41:33","","","",,,,,,75,75.00,75,1,1,"… The FTIR spectra gives complete profile of specimen/sample thus showcasing a distinct molecular fingerprint that can be used to scan, screen and investigate the performance of …","","https://scholar.google.com/scholar?q=related:ZpOXbdGGJewJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
136,"B Liu, Y Peng, YF Hao, Y Zhu, S Chang, S Zhuang","Ultra-wideband terahertz fingerprint enhancement sensing and inversion model supported by single-pixel reconfigurable graphene metasurface",2024,"PhotoniX","Springer","https://link.springer.com/article/10.1186/s43074-024-00129-4","https://scholar.google.com/scholar?cites=11110258749948335300&as_sdt=2005&sciodt=2007&hl=en",183,"2026-09-22 08:41:33","HTML","10.1186/s43074-024-00129-4","",,,,,,136,68.00,23,6,2,"… This work builds a bridge for ultra-wideband THz fingerprint sensing of trace analytes, and has potential applications in active spatial light modulators, slow light devices and dynamic …","https://link.springer.com/article/10.1186/s43074-024-00129-4","https://scholar.google.com/scholar?q=related:xJRY6XeRL5oJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
57,"M Rukhiran, S Wong-In, P Netinant","User acceptance factors related to biometric recognition technologies of examination attendance in higher education: TAM model",2023,"Sustainability","mdpi.com","https://www.mdpi.com/2071-1050/15/4/3092","https://scholar.google.com/scholar?cites=14351016795279571596&as_sdt=2005&sciodt=2007&hl=en",184,"2026-09-22 08:41:33","HTML","","",,,,,,57,19.00,19,3,3,"… This research employed the Internet of Things (IoT) and facial recognition to propose a student biometric recognition system for exam attendance. Comparing biometric technology to …","https://www.mdpi.com/2071-1050/15/4/3092","https://scholar.google.com/scholar?q=related:jLpNiL0NKccJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
83,"MY Ansari, V Chandrasekar, AV Singh…","Re-routing drugs to blood brain barrier: a comprehensive analysis of machine learning approaches with fingerprint amalgamation and data balancing",2022,"Ieee Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10003229/","https://scholar.google.com/scholar?cites=11524066278268247299&as_sdt=2005&sciodt=2007&hl=en",185,"2026-09-22 08:41:33","","","",,,,,,83,20.75,21,4,4,"… Interestingly, AUC_ROC of ET models decreased slightly with fingerprint combination relative to individual fingerprints. The performance of XgBoost remained the same after fingerprint …","https://ieeexplore.ieee.org/iel7/6287639/10005208/10003229.pdf","https://scholar.google.com/scholar?q=related:A508FDm17Z8J:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
52,"Z Gong, Q Zhang, G Bao, L Zhu, R Xu, K Liu…","Mindtuner: Cross-subject visual decoding with visual fingerprint and semantic correction",2025,"Proceedings of the …","ojs.aaai.org","https://ojs.aaai.org/index.php/AAAI/article/view/33560","https://scholar.google.com/scholar?cites=16237894581065150589&as_sdt=2005&sciodt=2007&hl=en",186,"2026-09-22 08:41:33","","","",,,,,,52,52.00,7,7,1,"… We introduced the phenomenon of visual fingerprint in the human visual system and utilized the combination of Skip-LoRAs and LoRAs to learn each subject’s visual fingerprint. …","https://ojs.aaai.org/index.php/AAAI/article/view/33560/35715","https://scholar.google.com/scholar?q=related:ffCg5BaXWOEJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
71,"BN Swathi, BRR Krushna, SA Hariprasad…","Designing vivid green Sr9Al6O18: Er3+ phosphor for information encryption and nUV excitable cool-white LED applications",2023,"Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0022231322008936","https://scholar.google.com/scholar?cites=6401776077567841467&as_sdt=2005&sciodt=2007&hl=en",187,"2026-09-22 08:41:33","","","",,,,,,71,23.67,18,4,3,"… phosphor is used in latent finger print (LFP), lip print (LP) and … We have developed simple brush and screen-printing methods … Today's more advanced fingerprint recognition technology …","","https://scholar.google.com/scholar?q=related:u1QGq2yt11gJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
41,"Y Zhao, W Gong, L Li, B Zhang…","An efficient and robust fingerprint-based localization method for multifloor indoor environment",2023,"IEEE Internet of Things …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10193765/","https://scholar.google.com/scholar?cites=10641892258989834481&as_sdt=2005&sciodt=2007&hl=en",188,"2026-09-22 08:41:33","","","",,,,,,41,13.67,8,5,3,"Fingerprint-based indoor localization is one of the most promising solutions for various Intelligent Internet of Things (IIoT) systems. However, recent studies show that the key design …","https://drive.google.com/file/d/1EgNnu5PECZ4XA840AxCrQrBroeMh1hEL/view","https://scholar.google.com/scholar?q=related:8YARW6CYr5MJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
48,"JY Park, JY Jung, HK Yang","Development of reddish orange-emitting Y2Sn2O7: Eu3+ phosphors for latent fingerprint detection and anti-counterfeit security ink",2024,"Materials Research Bulletin","Elsevier","https://www.sciencedirect.com/science/article/pii/S0025540824000874","https://scholar.google.com/scholar?cites=3081075650600493987&as_sdt=2005&sciodt=2007&hl=en",189,"2026-09-22 08:41:33","","","",,,,,,48,24.00,16,3,2,"In forensic science, fingerprint detection and anti-counterfeiting technologies are crucial. Inorganic phosphors are potentially suitable materials for high-quality visualization and security. …","","https://scholar.google.com/scholar?q=related:o-Ml4PotwioJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
